4.2905 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	distr: autoDraw = True
27.8479 	EXP 	target: autoDraw = True
27.8479 	EXP 	polygon: autoDraw = True
27.8701 	DATA 	Mouse:  Left button up, pos=(263,544)
28.8383 	EXP 	polygon: autoDraw = False
30.4500 	DATA 	Mouse: Left button down, pos=(348,487)
30.4504 	DATA 	Mouse:  Left button up, pos=(348,487)
31.6034 	DATA 	Mouse: Left button down, pos=(347,485)
31.6037 	DATA 	Mouse:  Left button up, pos=(347,485)
36.7701 	DATA 	Mouse: Left button down, pos=(341,484)
36.7746 	EXP 	New trial (rep=3, index=0): None
36.7747 	EXP 	window1: mouseVisible = True
36.7762 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=96, pos=array([-0.38988279, -0.15454693]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
36.7763 	EXP 	window1: mouseVisible = True
36.7776 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=184, pos=array([-0.41770909,  0.4277675 ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
36.7777 	EXP 	window1: mouseVisible = True
36.7790 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=319, pos=array([-0.44221684, -0.25059019]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
36.7791 	EXP 	window1: mouseVisible = True
36.7803 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=335, pos=array([0.46304162, 0.45719636]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
36.7804 	EXP 	window1: mouseVisible = True
36.7818 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=241, pos=array([-0.38404578, -0.21279909]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
36.7872 	EXP 	target: autoDraw = False
36.7872 	EXP 	polygon: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = False
36.7872 	EXP 	distr: autoDraw = True
36.7872 	EXP 	distr: autoDraw = True
36.7872 	EXP 	distr: autoDraw = True
36.7872 	EXP 	distr: autoDraw = True
36.7872 	EXP 	distr: autoDraw = True
36.7872 	EXP 	target: autoDraw = True
36.7872 	EXP 	polygon: autoDraw = True
36.8082 	DATA 	Mouse:  Left button up, pos=(341,484)
37.7816 	EXP 	polygon: autoDraw = False
39.4664 	DATA 	Mouse: Left button down, pos=(355,211)
39.4668 	DATA 	Mouse:  Left button up, pos=(355,211)
40.9250 	DATA 	Mouse: Left button down, pos=(368,211)
40.9253 	DATA 	Mouse:  Left button up, pos=(368,211)
42.7834 	DATA 	Mouse: Left button down, pos=(362,217)
42.7838 	DATA 	Mouse:  Left button up, pos=(362,217)
46.4500 	DATA 	Mouse: Left button down, pos=(362,217)
46.4504 	DATA 	Mouse:  Left button up, pos=(362,217)
46.6023 	DATA 	Mouse: Left button down, pos=(362,217)
46.6026 	DATA 	Mouse:  Left button up, pos=(362,217)
49.2390 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.2554 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.2721 	DATA 	Mouse: wheel shift=(0,-1), pos=(380,308)
49.2887 	DATA 	Mouse: wheel shift=(0,-2), pos=(380,308)
49.3054 	DATA 	Mouse: wheel shift=(0,-1), pos=(380,308)
49.3221 	DATA 	Mouse: wheel shift=(0,-1), pos=(380,308)
49.3388 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.3555 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.3721 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.3889 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.4055 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.4223 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.4387 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.4554 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
49.4555 	DATA 	Mouse: wheel shift=(0,0), pos=(380,308)
50.8831 	DATA 	Mouse: Left button down, pos=(361,209)
50.8835 	DATA 	Mouse:  Left button up, pos=(361,209)
51.0498 	DATA 	Mouse: Left button down, pos=(361,209)
51.0501 	DATA 	Mouse:  Left button up, pos=(361,209)
51.2190 	DATA 	Mouse: Left button down, pos=(361,209)
51.2193 	DATA 	Mouse:  Left button up, pos=(361,209)
51.3835 	DATA 	Mouse: Left button down, pos=(361,209)
51.3837 	DATA 	Mouse:  Left button up, pos=(361,209)
51.5498 	DATA 	Mouse: Left button down, pos=(361,209)
51.5501 	DATA 	Mouse:  Left button up, pos=(361,209)
51.6889 	DATA 	Mouse: Left button down, pos=(361,209)
51.6892 	DATA 	Mouse:  Left button up, pos=(361,209)
51.8356 	DATA 	Mouse: Left button down, pos=(361,209)
51.8359 	DATA 	Mouse:  Left button up, pos=(361,209)
51.9499 	DATA 	Mouse: Left button down, pos=(361,209)
51.9510 	EXP 	New trial (rep=4, index=0): None
51.9511 	EXP 	window1: mouseVisible = True
51.9528 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=75, pos=array([0.23878467, 0.34477499]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9529 	EXP 	window1: mouseVisible = True
51.9544 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=344, pos=array([-0.35961187, -0.15010356]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9544 	EXP 	window1: mouseVisible = True
51.9558 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=186, pos=array([-0.47925213, -0.06637552]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9559 	EXP 	window1: mouseVisible = True
51.9573 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=332, pos=array([-0.25527519,  0.24200697]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9574 	EXP 	window1: mouseVisible = True
51.9589 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=251, pos=array([-0.36686604, -0.349246  ]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9590 	EXP 	window1: mouseVisible = True
51.9603 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=337, pos=array([-0.36874661,  0.30645514]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9604 	EXP 	window1: mouseVisible = True
51.9617 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=175, pos=array([-0.0349227 ,  0.03667301]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9618 	EXP 	window1: mouseVisible = True
51.9631 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=179, pos=array([0.45863125, 0.32104481]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9632 	EXP 	window1: mouseVisible = True
51.9646 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=166, pos=array([ 0.1533471, -0.3066091]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9646 	EXP 	window1: mouseVisible = True
51.9660 	EXP 	Created distr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='distr', opacity=1.0, ori=332, pos=array([0.32156959, 0.39836004]), rgb=UNKNOWN, text='L', units='height', win=Window(...), wrapWidth=1)
51.9735 	EXP 	target: autoDraw = False
51.9735 	EXP 	polygon: autoDraw = False
51.9735 	EXP 	distr: autoDraw = False
51.9735 	EXP 	distr: autoDraw = False
51.9735 	EXP 	distr: autoDraw = False
51.9735 	EXP 	distr: autoDraw = False
51.9735 	EXP 	distr: autoDraw = False
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	distr: autoDraw = True
51.9735 	EXP 	target: autoDraw = True
51.9735 	EXP 	polygon: autoDraw = True
51.9872 	DATA 	Mouse:  Left button up, pos=(361,209)
52.9718 	EXP 	polygon: autoDraw = False
53.8162 	DATA 	Mouse: Left button down, pos=(567,386)
53.8165 	DATA 	Mouse:  Left button up, pos=(567,386)
53.9867 	DATA 	Mouse: Left button down, pos=(567,386)
53.9870 	DATA 	Mouse:  Left button up, pos=(567,386)
54.1399 	DATA 	Mouse: Left button down, pos=(567,386)
54.1402 	DATA 	Mouse:  Left button up, pos=(567,386)
54.2935 	DATA 	Mouse: Left button down, pos=(567,386)
54.2938 	DATA 	Mouse:  Left button up, pos=(567,386)
54.4034 	DATA 	Mouse: Left button down, pos=(567,386)
54.4152 	EXP 	target: autoDraw = False
54.4152 	EXP 	polygon: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4152 	EXP 	distr: autoDraw = False
54.4165 	EXP 	visual search task : status = STOPPED
54.4195 	INFO 	saved data to '/Users/haripriya/data/638466_visual search task _2024-10-04_11h43.39.812.csv'
54.4199 	INFO 	saved data to /Users/haripriya/data/638466_visual search task _2024-10-04_11h43.39.812.psydat
54.4306 	EXP 	window1: mouseVisible = True
54.6914 	DEBUG 	Saving data for visual search task  ExperimentHandler
